address,adname,biz_ext,biz_type,childtype,cityname,distance,id,importance,location,name,parent,photos,pname,poiweight,shopid,shopinfo,tel,type,typecode,parking_type,Unnamed: 0
青城路406号(岷山水都商厦A幢),都江堰市,[],[],[],成都市,[],B001C91YOT,[],"103.620435,30.978639",中国邮政储蓄银行24小时自助银行(青城路营业所),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
走马河街278-306号,都江堰市,[],[],3,成都市,[],B001C8OOEY,[],"103.625439,30.988528",中国邮政储蓄银行24小时自助银行(都江堰江安路储蓄所),B001C8OOEW,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
平安路一段29-33,青白江区,[],[],3,成都市,[],B001C8OPA2,[],"104.394745,30.748806",中国邮政储蓄银行24小时自助银行(清泉镇营业所),B001C8OO8Z,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
富民路南段22-28号,大邑县,[],[],3,成都市,[],B001C8NRO2,[],"103.527363,30.581341",中国邮政储蓄银行24小时自助银行(富民路支行),B001C7UHBW,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
正西街260号附近,新都区,[],[],3,成都市,[],B0FFGONVZW,[],"104.018015,30.874087",中国邮政储蓄银行24小时自助银行(新繁街道支行),B001C7TLJP,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
十二桥路23号附1号,金牛区,[],[],3,成都市,[],B001C7WG6G,[],"104.045221,30.664086",中国邮政储蓄银行24小时自助银行(十二桥路营业所),B001C92D7D,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
都江堰大道265号,都江堰市,[],[],3,成都市,[],B001C80K0M,[],"103.649266,30.988039",中国邮政储蓄银行24小时自助银行(都江堰市支行),B001C80JOM,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
大塘镇官塘社区南街中国邮政,蒲江县,[],[],[],成都市,[],B0FFH7Q6FE,[],"103.374639,30.287768",中国邮政储蓄银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
大北街47号,蒲江县,[],[],3,成都市,[],B001C8MU10,[],"103.507294,30.198015",中国邮政储蓄银行24小时自助银行(浦江县支行),B001C7WSCH,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
锦绣路176号阳光商业世界,龙泉驿区,[],[],202,成都市,[],B0FFFPS0EF,[],"104.308418,30.604958",中国邮政储蓄银行ATM(锦星路),B001C80TEZ,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
双九路二段188号,双流区,[],[],[],成都市,[],B0FFGIEPIR,[],"103.912428,30.619914",中国邮政储蓄银行24小时自助银行(九江支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
沙渠街道钟音街20号,大邑县,[],[],[],成都市,[],B0FFJE0J44,[],"103.692714,30.524425",中国邮政储蓄银行24小时自助银行(沙渠街道营业所),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
甲子东道100号,大邑县,[],[],[],成都市,[],B0FFGIINOL,[],"103.533523,30.580613",中国邮政储蓄银行24小时自助银行(大邑县支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
东滨路南段江水湾,简阳市,[],[],[],成都市,[],B0FFHJWS42,[],"104.549520,30.400486",中国邮政储蓄银行24小时自助银行(东滨路支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
东大街12号附4号,温江区,[],[],3,成都市,[],B001C7U591,[],"103.836662,30.698288",中国邮政储蓄银行24小时自助银行(温江区支行),B001C7TLJU,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
仁和街54附近,郫都区,[],[],[],成都市,[],B0FFG870YZ,[],"103.980553,30.817438",中国邮政储蓄银行(仁和街支行),[],[],四川省,[],[],2.0,[],金融保险服务;银行;中国邮政储蓄银行,160139,,
安居路与翔凤路交叉口北50米,都江堰市,[],[],[],成都市,[],B0FFGLXE9D,[],"103.643877,30.971122",中国邮政储蓄银行24小时自助银行(翔凤路营业所),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
成宏路2号附1-2,成华区,[],[],[],成都市,[],B0FFF00BHG,[],"104.167485,30.692831",中国邮政储蓄银行24小时自助银行(龙潭寺营业所),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
学院路与星光大道交叉口西50米,郫都区,[],[],[],成都市,[],B0FFFYRG4N,[],"103.984184,30.824492",中国邮政24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
"淮口街道现代大道1,3,5,7,9号",金堂县,[],[],3,成都市,[],B001C8N1KN,[],"104.548627,30.714491",中国邮政储蓄银行24小时自助银行(淮口镇支行),B001C8MKXC,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
前新街15号附近,简阳市,[],[],[],成都市,[],B0FFG102WV,[],"104.640288,30.342102",中国邮政储蓄银行24小时自助银行(平泉镇营业所),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
[],武侯区,[],[],[],成都市,[],B0G1HDKK73,[],"103.983132,30.614302",四川天府银行,[],[],四川省,[],[],2.0,[],金融保险服务;银行;银行,160100,,
团三路与学院街交叉口北150米,郫都区,[],[],202,成都市,[],B0FFK7SEDQ,[],"103.981378,30.820876",四川天府银行,B0FFGLCV40,[],四川省,[],[],2.0,[],金融保险服务;金融保险服务机构;金融保险机构,160000,,
东大街下东大街段258号,锦江区,[],[],[],成都市,[],B0FFHPFCKU,[],"104.084116,30.649275",四川天府银行(成都锦江支行),[],[],四川省,[],[],2.0,028-86660303;028-86661515,金融保险服务;银行;银行,160100,,
双福二路39号附10号,成华区,[],[],[],成都市,[],B0FFK8GYPR,[],"104.118431,30.644987",四川天府银行(成都万年场支行),[],[],四川省,[],[],2.0,028-63857673,金融保险服务;银行;银行,160100,,
天府二街138号-16,武侯区,[],[],[],成都市,[],B0FFF006BE,[],"104.066750,30.551788",四川天府银行(世纪城支行),[],[],四川省,[],[],2.0,028-65178181;028-65193380;028-65187070,金融保险服务;银行;银行,160100,,
人民南路四段27号商鼎国际1栋1号,武侯区,[],[],202,成都市,[],B0FFHPFDLQ,[],"104.067727,30.618225",四川天府银行(成都高新支行),B0FFF2C17H,[],四川省,[],[],2.0,028-85293388,金融保险服务;银行;银行,160100,,
武侯大道铁佛段289号亿臣国际1楼,武侯区,[],[],[],成都市,[],B0FFIKMNEJ,[],"103.988020,30.602680",四川天府银行(簇桥支行),[],[],四川省,[],[],2.0,028-85373355,金融保险服务;银行;银行,160100,,
洗面桥街35-附2-3号附近,武侯区,[],[],[],成都市,[],B0FFI9C7Z2,[],"104.055946,30.640800",四川天府银行(武侯支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM|金融保险服务;银行;银行,160336|160100,,
白河路四段1-11号,双流区,[],[],[],成都市,[],B0FFIITGAD,[],"103.910152,30.567728",四川天府银行(双流支行),[],[],四川省,[],[],2.0,028-61913315,金融保险服务;银行;银行,160100,,
永和路20-24号,温江区,[],[],[],成都市,[],B0FFIDWZIV,[],"103.854551,30.683435",四川天府银行(成都温江支行),[],[],四川省,[],[],2.0,028-82725050,金融保险服务;银行;银行,160100,,
天久南巷205号附169号,武侯区,[],[],[],成都市,[],B0FFIQXZ36,[],"104.073340,30.592131",四川天府银行(成都天府长城社区支行),[],[],四川省,[],[],2.0,028-85328468,金融保险服务;银行;银行,160100,,
北站东一路万达广场A组团肖家村三巷65号,金牛区,[],[],[],成都市,[],B0FFI6OITW,[],"104.075764,30.690101",四川天府银行(成都金牛支行),[],[],四川省,[],[],2.0,028-65027337;028-65027351,金融保险服务;银行;银行,160100,,
锦华路一段79号汇丽汀香1层,锦江区,[],[],[],成都市,[],B0FFI89KBE,[],"104.098783,30.620993",四川天府银行(锦华支行),[],[],四川省,[],[],2.0,028-86951101,金融保险服务;银行;银行,160100,,
人民中路三段4号附5-10,青羊区,[],[],[],成都市,[],B0FFHPFDLJ,[],"104.068405,30.673473",四川天府银行(成都江汉支行),[],[],四川省,[],[],2.0,028-86267788,金融保险服务;银行;银行,160100,,
晋阳街道晋吉南路36号晶楠天地一楼,武侯区,[],[],[],成都市,[],B0FFJ8PACE,[],"104.007625,30.639217",四川天府银行(双楠支行),[],[],四川省,[],[],2.0,028-85544520,金融保险服务;银行;银行,160100,,
金府路799号金府国际大厦1层,金牛区,[],[],[],成都市,[],B0FFIQZSCA,[],"104.042984,30.717820",四川天府银行(金府支行),[],[],四川省,[],[],2.0,028-65350101,金融保险服务;银行;银行,160100,,
华金大道二段406号1栋附4号,青白江区,[],[],[],成都市,[],B0FFF4X57L,[],"104.256721,30.883349",四川天府银行(青白江支行),[],[],四川省,[],[],2.0,028-83686060;028-83692200,金融保险服务;银行;银行,160100,,
万东路413号,双流区,[],[],[],成都市,[],B0G0OZTKBM,[],"104.090490,30.490513",四川天府银行(成都万东路支行),[],[],四川省,[],[],2.0,[],金融保险服务;银行;银行,160100,,
猛追湾街118号,成华区,[],[],[],成都市,[],B0FFIQYDPY,[],"104.096360,30.662936",四川天府银行(成都成华支行),[],[],四川省,[],[],2.0,028-62313537;028-62313720,金融保险服务;银行;银行,160100,,
惠丰路106号,新津区,[],[],[],成都市,[],B0FFHPFDC0,[],"103.806971,30.414793",四川天府银行(新津支行),[],[],四川省,[],[],2.0,028-82530008,金融保险服务;银行;银行,160100,,
蜀信东路5号龙湖·弗莱明戈二期,郫都区,[],[],[],成都市,[],B0FFHPFDMO,[],"103.894643,30.795528",四川天府银行(成都郫都支行),[],[],四川省,[],[],2.0,028-65105533,金融保险服务;银行;银行,160100,,
金沙路与金荣巷交叉口北50米,金牛区,[],[],[],成都市,[],B0FFICI7ZX,[],"104.044431,30.687942",四川天府银行(成都金沙路社区支行),[],[],四川省,[],[],2.0,028-87624131,金融保险服务;银行;银行,160100,,
瑞祥路140号,双流区,[],[],[],成都市,[],B0FFMHTCQ1,[],"104.036727,30.481545",四川天府银行(成都祥瑞路支行),[],[],四川省,[],[],2.0,[],金融保险服务;银行;银行,160100,,
北泉路930-932号,龙泉驿区,[],[],[],成都市,[],B0GDUS610R,[],"104.241340,30.571427",四川天府银行(龙泉驿支行),[],[],四川省,[],[],2.0,[],金融保险服务;银行;银行,160100,,
赵家寺路60号附6-7号,新都区,[],[],[],成都市,[],B0FFIPDN9V,[],"104.067315,30.763831",四川天府银行(大丰小微支行),[],[],四川省,[],[],2.0,[],金融保险服务;银行;银行,160100,,
马超西路1号(新城花园旁),新都区,[],[],[],成都市,[],B0FFIL36LW,[],"104.172415,30.810851",四川天府银行(成都新都支行),[],[],四川省,[],[],2.0,028-83977225,金融保险服务;银行;银行,160100,,
青羊大道217号附202-203、219号附2,青羊区,[],[],[],成都市,[],B0G19S9BB4,[],"104.012095,30.677367",四川天府银行(成都分行营业部),[],[],四川省,[],[],2.0,028-66666601,金融保险服务;银行;银行,160100,,
羊子山西路19号附6-2号,成华区,[],[],[],成都市,[],B0FFHPFD99,[],"104.097564,30.706360",四川天府银行(洪家坡社区支行),[],[],四川省,[],[],2.0,028-86113929,金融保险服务;银行;银行,160100,,
都江堰大道277-279号,都江堰市,[],[],[],成都市,[],B0FFHPFDMH,[],"103.649849,30.987934",四川天府银行(都江堰支行),[],[],四川省,[],[],2.0,028-89738806,金融保险服务;银行;银行,160100,,
光华东三路412号,青羊区,[],[],[],成都市,[],B0FFI6RN71,[],"103.964122,30.672123",四川天府银行(成都光华支行),[],[],四川省,[],[],2.0,028-86648083;028-86648038,金融保险服务;银行;银行,160100,,
新怡路47号,成华区,[],[],[],成都市,[],B0FFILV69Z,[],"104.105457,30.685659",四川天府银行(浅水半岛社区支行),[],[],四川省,[],[],2.0,028-83242163,金融保险服务;银行;银行,160100,,
悦和二街163-169号(龙湖九里晴川南门),双流区,[],[],[],成都市,[],B0FFKLWHCO,[],"104.076729,30.506618",四川天府银行(成都自贸区支行),[],[],四川省,[],[],2.0,028-60633015;028-60633017,金融保险服务;金融保险服务机构;金融保险机构,160000,,
郫筒镇蜀信东路5号,郫都区,[],[],[],成都市,[],B0FFIQZSLL,[],"103.894556,30.795491",四川天府银行24小时自助银行(郫都支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
肖家村三巷63-67,金牛区,[],[],[],成都市,[],B0FFIQZSCB,[],"104.075793,30.690096",四川天府银行24小时自助银行(金牛支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
天久南巷205号附169号,武侯区,[],[],[],成都市,[],B0FFIQXNXI,[],"104.073000,30.592138",四川天府银行24小时自助银行(成都天府长城社区支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
晋吉南路82号附近,武侯区,[],[],[],成都市,[],B0FFK24DD9,[],"104.007635,30.639104",四川天府银行24小时自助银行(双楠支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
武侯大道铁佛段金履国际c座1层,武侯区,[],[],[],成都市,[],B0G2FS0DBG,[],"103.988036,30.602751",四川天府银行24小时自助银行(簇桥支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
智达二路1185号,武侯区,[],[],[],成都市,[],B0GR4CHPCJ,[],"103.983082,30.614386",四川天府银行西派城小微支行,[],[],四川省,[],[],2.0,[],金融保险服务;银行;银行,160100,,
天府二街138号蜀都中心2号楼1层,武侯区,[],[],202,成都市,[],B0FFHPFDMF,[],"104.066955,30.551917",四川天府银行24小时自助银行(成都世纪城支行),B0FFFODH9Z,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
人民南路四段27商鼎国际1栋1号,武侯区,[],[],202,成都市,[],B0FFIQZSLK,[],"104.067714,30.618466",四川天府银行24小时自助银行(成都高新支行),B0FFF2C17H,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
人民中路三段4号附4-6,青羊区,[],[],[],成都市,[],B0FFIQXNVR,[],"104.068426,30.673493",四川天府银行24小时自助银行(江汉支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
金府路799号,金牛区,[],[],[],成都市,[],B0FFHPFDLL,[],"104.042924,30.717851",四川天府银行24小时自助银行(金府支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
光华东三路412号,青羊区,[],[],[],成都市,[],B0FFIAVWCG,[],"103.964093,30.672137",四川天府银行24小时自助银行(成都光华支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
都江堰大道277-279号,都江堰市,[],[],[],成都市,[],B0FFHPFDMI,[],"103.649832,30.987906",四川天府银行24小时自助银行(都江堰支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
学院街13附近,郫都区,[],[],[],成都市,[],B0FFKWYNE1,[],"103.981361,30.820939",四川天府银行24小时自助银行(团结镇小微支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
汇川街172号,金牛区,[],[],[],成都市,[],B0FFIP1WXO,[],"103.981350,30.719868",四川天府银行24小时自助银行(中海国际社区支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
金沙路与金荣巷交叉口西北50米,金牛区,[],[],[],成都市,[],B0FFIAYKTY,[],"104.044445,30.687956",四川天府银行24小时自助银行(金沙路社区支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
猛追湾街118号,成华区,[],[],[],成都市,[],B0FFHPFDMA,[],"104.096385,30.662966",四川天府银行24小时自助银行(成都成华支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
华金大道二段410-1号附近,青白江区,[],[],[],成都市,[],B0FFHPFCEY,[],"104.256636,30.883514",四川天府银行24小时自助银行(成都青白江支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
永和路20-24号,温江区,[],[],[],成都市,[],B001C9535A,[],"103.854558,30.683463",四川天府银行24小时自助银行(成都温江区支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
东升镇白河路四段1-11号,双流区,[],[],[],成都市,[],B0FFHPFDMX,[],"103.910036,30.567857",四川天府银行24小时自助银行(双流支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
[],双流区,[],[],[],成都市,[],B0G31CXPKE,[],"104.036768,30.481597",四川天府银行24小时自助银行,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
武侯大道铁佛段237号附近,武侯区,[],[],202,成都市,[],B0FFIL7DT9,[],"103.988011,30.602623",四川天府银行24小时自助银行,B001C8ZIIH,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
青羊大道217号附202-203、219号附2,青羊区,[],[],[],成都市,[],B0FFIQZSKV,[],"104.012093,30.677399",四川天府银行24小时自助银行(成都分行营业部),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
北泉路930号,龙泉驿区,[],[],[],成都市,[],B0GUZLFN70,[],"104.241330,30.571328",四川天府银行24小时自助银行(龙泉驿支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
欣然一街47号,成华区,[],[],[],成都市,[],B0FFHPFCQP,[],"104.105614,30.685797",四川天府银行24小时自助银行(成都浅水半岛社区支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
为民路与光荣北路交叉口东50米,金牛区,[],[],[],成都市,[],B0FFIQXOJ1,[],"104.047827,30.687244",四川天府银行24小时自助银行(一环路北一段),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
天府大道中段天府三街19号新希望国际C座2楼,武侯区,[],[],202,成都市,[],B0FFHOCD7I,[],"104.068172,30.545835",四川新网银行(天府大道中段辅路),B001C8NW03,[],四川省,[],[],2.0,028-88615000,金融保险服务;银行;银行,160100,,
洗面桥街35号附2-3号,武侯区,[],[],[],成都市,[],B0FFHPFDM5,[],"104.055919,30.640685",四川天府银行24小时自助银行服务(武侯支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
锦华路一段79号汇丽汀香1层,锦江区,[],[],[],成都市,[],B0FFIQXNVQ,[],"104.098749,30.621029",四川天府银行24小时自助银行服务,[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
东大街下东大街段258号,锦江区,[],[],[],成都市,[],B0FFMDSYMO,[],"104.084058,30.649129",四川天府银行大厦,[],[],四川省,[],[],0.0,[],商务住宅;楼宇;商务写字楼,120201,,
天府四街588号,武侯区,[],[],[],成都市,[],B0FFHCB9XG,[],"104.055467,30.542967",中国邮政储蓄银行(天府支行),[],[],四川省,[],[],2.0,028-88619988;95580,金融保险服务;银行;中国邮政储蓄银行,160139,,
天府二街266号富润国际广场1层,武侯区,[],[],202,成都市,[],B0FFFOD93T,[],"104.061278,30.551754",中信银行(天府支行),B001C8R92A,[],四川省,[],[],2.0,028-83167872,金融保险服务;银行;中信银行,160111,,
天府大道南段872号,双流区,[],[],[],成都市,[],B0FFFR5KB0,[],"104.069025,30.515013",华夏银行(成都天府新区支行),[],[],四川省,[],[],2.0,028-84267967;028-84267601,金融保险服务;银行;华夏银行,160110,,
天府三街19号新希望国际大厦a座1楼,武侯区,[],[],202,成都市,[],B0FFFZC0GT,[],"104.068148,30.546175",渤海银行(天府新区支行),B001C8RGHG,[],四川省,[],[],2.0,028-86772206,金融保险服务;银行;银行,160100,,
天府三街97号(近新希望),武侯区,[],[],[],成都市,[],B001C95DT3,[],"104.065370,30.546543",上海浦东发展银行(天府支行),[],[],四川省,[],[],2.0,028-65292152,金融保险服务;银行;上海浦东发展银行,160115,,
天府二街266号四川富润国际广场1层,武侯区,[],[],202,成都市,[],B0FFFOD93R,[],"104.061259,30.551724",中信银行24小时自助银行(天府支行),B001C8R92A,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中信银行ATM,160308,,
天府二街588号通威大厦1层,武侯区,[],[],[],成都市,[],B0FFFODSM3,[],"104.067620,30.550952",恒丰银行(成都天府大道支行),[],[],四川省,[],[],2.0,028-83372571;028-83372715,金融保险服务;银行;银行,160100,,
天府一街718号,武侯区,[],[],202,成都市,[],B0FFK40KW4,[],"104.052780,30.560662",中国银行(成都天府一街支行),B0FFFPYMKV,[],四川省,[],[],2.0,028-63911571,金融保险服务;银行;中国银行,160104,,
天府三街666号,武侯区,[],[],[],成都市,[],B0FFHQ2353,[],"104.055108,30.547765",中国农业银行(四川省分行),[],[],四川省,[],[],2.0,[],金融保险服务;银行相关;银行相关,160200,,
天府大道中段1268号天府软件园E区,武侯区,[],[],[],成都市,[],B001C8ULPK,[],"104.068611,30.539244",平安银行(成都天府软件园支行),[],[],四川省,[],[],2.0,028-61557901,金融保险服务;银行;平安银行,160117,,
洗面桥街35号,武侯区,[],[],[],成都市,[],B0FFGV64XK,[],"104.055992,30.640701",四川天府银行武侯支行停车场,[],[],四川省,[],[],2.0,[],交通设施服务;停车场;专用停车场,150905,免费;地面,
天府大道中段762号,武侯区,[],[],[],成都市,[],B0FFFZC0GU,[],"104.068074,30.546358",渤海银行24小时自助银行(天府新区支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
天府大道南段876号,双流区,[],[],[],成都市,[],B0FFFR1U5E,[],"104.068945,30.514996",华夏银行24小时自助银行(天府新区支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;华夏银行ATM,160307,,
天府三街97号,武侯区,[],[],[],成都市,[],B0FFFODOGS,[],"104.065387,30.546543",上海浦东发展银行24小时自助银行(天府支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;上海浦东发展银行ATM,160312,,
天府中路182号,彭州市,[],[],[],成都市,[],B0FFFPLV7Q,[],"103.946860,30.977818",中国建设银行24小时自助银行(天府中路),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国建设银行ATM,160303,,
益州大道中段152号附近,武侯区,[],[],[],成都市,[],B0FFHCBKJ1,[],"104.055820,30.542615",中国邮政储蓄银行24小时自助银行(天府支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,160336,,
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0HKEOSI,[],"104.068850,30.586629",四川银行24小时自助银行(高新支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;自动提款机,160300,,
天府中路12-14号,彭州市,[],[],3,成都市,[],B001C0AGSL,[],"103.942855,30.977855",中国农业银行24小时自助银行(天府东路支行),B001C064MH,[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国农业银行ATM,160304,,
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0BA1RF6,[],"104.068930,30.586917",四川银行(成都高新支行),[],[],四川省,[],[],2.0,028-65055597,金融保险服务;银行;银行,160100,,
天府街西段17附近,温江区,[],[],[],成都市,[],B0FFFTKSMR,[],"103.795423,30.686719",中国工商银行24小时自助银行(天府街西段),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
天府四街66号,武侯区,[],[],[],成都市,[],B0FFIWAUC6,[],"104.066766,30.542734",成都银行(自贸区支行),[],[],四川省,[],[],2.0,028-62038385;028-62038382,金融保险服务;银行;银行,160100,,
天府东路1-5号,彭州市,[],[],[],成都市,[],B001C06SRL,[],"103.953165,30.978423",中国建设银行(工业大道支行),[],[],四川省,[],[],2.0,028-83753741;95533,金融保险服务;银行;中国建设银行,160106,,
益州大道中段1999-2栋附近,武侯区,[],[],[],成都市,[],B0FFJRTKIX,[],"104.060772,30.542092",中国农业银行24小时自助银行(天府四街),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国农业银行ATM,160304,,
天府二街1268号,武侯区,[],[],[],成都市,[],B0FFG7IWHK,[],"104.038656,30.551466",中国工商银行24小时自助银行(建发·天府鹭洲东南),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国工商银行ATM,160302,,
天府大道中段1268号,武侯区,[],[],[],成都市,[],B0FFF2Y4GE,[],"104.068478,30.539170",平安银行24小时自助银行(成都天府软件园支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;平安银行ATM,160314,,
犀浦街道天府路260号,郫都区,[],[],[],成都市,[],B0FFFCOJ9Z,[],"103.980013,30.760604",中国农业银行(犀浦支行),[],[],四川省,[],[],2.0,028-87847071,金融保险服务;银行;中国农业银行,160107,,
益州大道1999号银泰城悦坊1栋1层,武侯区,[],[],202,成都市,[],B0FFI7UUC5,[],"104.060762,30.541866",中国农业银行(成都银泰城支行),B001C95DSR,[],四川省,[],[],2.0,028-85973652,金融保险服务;银行;中国农业银行,160107,,
天府街西段69-75号,温江区,[],[],[],成都市,[],B001C8VF2S,[],"103.794225,30.686116",中国邮政储蓄银行(天府营业所),[],[],四川省,[],[],2.0,028-82631839;95580,金融保险服务;银行;中国邮政储蓄银行,160139,,
天府大道中段棕榈泉国际金融中心1层,武侯区,[],[],[],成都市,[],B0FFGFPJRX,[],"104.069676,30.554657",哈尔滨银行(成都分行),[],[],四川省,[],[],2.0,028-67690238;028-67690242;028-67690237,金融保险服务;银行;银行,160100,,
都江堰天府大道639号,都江堰市,[],[],[],成都市,[],B001C93FYH,[],"103.646252,30.955480",中国农业银行(社保分理处),[],[],四川省,[],[],2.0,028-87240638;95599,金融保险服务;银行;中国农业银行,160107,,
天彭镇天府中路26-32号(国贸超市楼下),彭州市,[],[],[],成都市,[],B001C06U6A,[],"103.943213,30.977867",中国银行(南大街支行),[],[],四川省,[],[],2.0,028-83705574,金融保险服务;银行;中国银行,160104,,
天府大道北段999号,武侯区,[],[],[],成都市,[],B0G0BA1RF6,[],"104.068930,30.586917",四川银行(成都高新支行),[],[],四川省,[],[],2.0,028-65055597,金融保险服务;银行;银行,160100,,
海昌路67、69号,双流区,[],[],[],成都市,[],B0FFFOVEXY,[],"104.073306,30.491550",中国建设银行(天府新区支行),[],[],四川省,[],[],2.0,028-85753053;028-62580464,金融保险服务;银行;中国建设银行,160106,,
天府大道北段1700号新世纪环球中心1F层,武侯区,[],[],202,成都市,[],B0FFF5TMCU,[],"104.064855,30.571303",中国工商银行(天府支行),B0FFFAF652,[],四川省,[],[],2.0,028-87344865,金融保险服务;银行;中国工商银行,160105,,
高新区天府大道中段688号大源国际中心A3栋1层,武侯区,[],[],202,成都市,[],B0FFFODL67,[],"104.068313,30.548142",中国农业银行(天府新区分行),B001C8NQZF,[],四川省,[],[],2.0,028-87672359,金融保险服务;银行;中国农业银行,160107,,
天府路260-266号附近,郫都区,[],[],[],成都市,[],B0FFFCOJA4,[],"103.979821,30.760565",中国农业银行24小时自助银行(犀浦支行),[],[],四川省,[],[],2.0,[],金融保险服务;自动提款机;中国农业银行ATM,160304,,
